Tempo (s),Uso do CPU (%),Uso de RAM (%)
93.00000000000078,0.0,11.2
93.20000000000078,0.0,11.2
93.40000000000079,0.0,11.2
93.60000000000079,0.0,11.2
93.8000000000008,0.0,11.2
94.0000000000008,0.0,11.2
94.2000000000008,0.6,11.2
94.4000000000008,0.0,11.2
94.6000000000008,0.6,11.2
94.80000000000081,0.0,11.2
95.00000000000081,0.0,11.2
95.20000000000081,0.0,11.2
95.40000000000082,0.0,11.2
95.60000000000082,0.0,11.2
95.80000000000082,0.0,11.2
96.00000000000082,0.0,11.2
96.20000000000083,0.6,11.2
96.40000000000083,0.0,11.2
96.60000000000083,0.0,11.2
96.80000000000084,0.0,11.2
97.00000000000084,0.0,11.2
97.20000000000084,0.6,11.2
97.40000000000084,0.0,11.2
97.60000000000085,0.0,11.2
97.80000000000085,0.6,11.2
98.00000000000085,0.0,11.2
98.20000000000086,0.0,11.2
98.40000000000086,0.0,11.2
98.60000000000086,0.0,11.2
98.80000000000086,0.0,11.2
99.00000000000087,0.0,11.2
99.20000000000087,3.1,11.0
99.40000000000087,0.0,11.0
99.60000000000088,0.0,11.0
99.80000000000088,0.0,11.0
100.00000000000088,0.0,11.0
100.20000000000088,0.0,11.0
100.40000000000089,1.9,11.0
100.60000000000089,0.0,11.0
100.80000000000089,0.0,11.0
101.0000000000009,0.0,11.0
