Tempo (s),Uso do CPU (%),Uso de RAM (%)
93.00000000000078,0.0,11.3
93.20000000000078,0.0,11.3
93.40000000000079,0.6,11.3
93.60000000000079,0.0,11.3
93.8000000000008,0.0,11.3
94.0000000000008,0.6,11.3
94.2000000000008,0.0,11.3
94.4000000000008,0.0,11.3
94.6000000000008,0.0,11.3
94.80000000000081,0.0,11.3
95.00000000000081,0.0,11.3
95.20000000000081,0.0,11.3
95.40000000000082,1.2,11.3
95.60000000000082,0.6,11.3
95.80000000000082,0.0,11.3
96.00000000000082,0.0,11.3
96.20000000000083,0.0,11.3
96.40000000000083,0.0,11.3
96.60000000000083,0.0,11.3
96.80000000000084,0.0,11.3
97.00000000000084,0.6,11.3
97.20000000000084,0.0,11.3
97.40000000000084,0.6,11.3
97.60000000000085,0.0,11.3
97.80000000000085,0.0,11.3
98.00000000000085,0.0,11.3
98.20000000000086,1.2,11.3
98.40000000000086,0.0,11.3
98.60000000000086,0.0,11.3
98.80000000000086,0.0,11.3
99.00000000000087,0.0,11.3
99.20000000000087,0.0,11.3
99.40000000000087,0.0,11.3
99.60000000000088,0.0,11.3
99.80000000000088,0.0,11.3
100.00000000000088,0.0,11.3
100.20000000000088,0.6,11.3
100.40000000000089,0.6,11.3
100.60000000000089,0.0,11.3
100.80000000000089,0.0,11.3
101.0000000000009,0.0,11.3
101.2000000000009,1.2,11.3
101.4000000000009,0.0,11.3
101.6000000000009,0.0,11.3
101.8000000000009,0.0,11.3
102.00000000000091,0.6,11.3
102.20000000000091,0.0,11.3
102.40000000000092,0.6,11.3
102.60000000000092,0.0,11.3
102.80000000000092,0.0,11.3
103.00000000000092,0.0,11.3
103.20000000000093,0.0,11.3
103.40000000000093,0.0,11.3
103.60000000000093,0.0,11.3
103.80000000000094,0.0,11.3
104.00000000000094,0.0,11.3
104.20000000000094,0.0,11.3
104.40000000000094,0.0,11.3
104.60000000000095,0.0,11.3
104.80000000000095,0.6,11.3
105.00000000000095,0.0,11.3
105.20000000000095,0.0,11.3
105.40000000000096,0.0,11.3
105.60000000000096,0.0,11.3
105.80000000000096,1.3,11.3
106.00000000000097,0.0,11.3
106.20000000000097,0.0,11.3
106.40000000000097,0.0,11.3
106.60000000000097,0.0,11.3
106.80000000000098,0.0,11.3
107.00000000000098,0.0,11.3
107.20000000000098,0.0,11.3
107.40000000000099,1.9,11.3
107.60000000000099,0.0,11.3
107.80000000000099,0.0,11.3
108.000000000001,0.0,11.3
108.200000000001,0.0,11.3
108.400000000001,1.3,11.3
108.600000000001,0.0,11.3
108.800000000001,0.0,11.3
109.00000000000101,1.2,11.3
109.20000000000101,0.0,11.3
109.40000000000101,0.0,11.3
109.60000000000102,0.0,11.3
109.80000000000102,0.0,11.3
110.00000000000102,0.0,11.3
110.20000000000103,0.0,11.3
110.40000000000103,0.0,11.3
110.60000000000103,0.0,11.3
110.80000000000103,0.6,11.3
111.00000000000104,0.0,11.3
111.20000000000104,0.0,11.3
111.40000000000104,0.6,11.3
111.60000000000105,0.0,11.3
111.80000000000105,0.0,11.3
112.00000000000105,0.0,11.3
112.20000000000105,0.0,11.3
112.40000000000106,0.0,11.3
112.60000000000106,0.0,11.3
112.80000000000106,0.0,11.3
113.00000000000107,0.0,11.3
113.20000000000107,0.6,11.3
113.40000000000107,0.0,11.3
113.60000000000107,3.8,11.0
113.80000000000108,0.0,11.0
114.00000000000108,0.0,11.0
114.20000000000108,0.0,11.0
114.40000000000109,0.0,11.0
114.60000000000109,0.0,11.0
114.80000000000109,0.0,11.0
115.0000000000011,1.9,11.0
115.2000000000011,0.0,11.0
115.4000000000011,0.0,11.0
